order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0006357,1/27/2022,20220127,CUS02724,11,EMP0165,InstaPay,Completed,630,370
ORD0007743,1/27/2022,20220127,CUS02104,2,EMP0049,InstaPay,Completed,463,230
ORD0000383,1/27/2022,20220127,CUS01147,1,No_Employee_id,Fawry,Cancelled,608,320
ORD0010499,1/27/2022,20220127,CUS02785,3,EMP0065,InstaPay,Completed,684,370
ORD0001701,1/27/2022,20220127,CUS00155,2,EMP0040,Cash,Completed,1882,1000
ORD0005484,1/27/2022,20220127,CUS00924,14,EMP0194,Vodafone Cash,Cancelled,3790,2050
ORD0006813,1/27/2022,20220127,CUS01713,2,EMP0047,Credit Card,Cancelled,925.5,440
ORD0001109,1/27/2022,20220127,CUS00075,12,EMP0182,Debit Card,Returned,776,430
ORD0000960,1/27/2022,20220127,CUS00231,1,EMP0026,Cash,Completed,4581,2940
ORD0004332,1/27/2022,20220127,CUS02135,12,EMP0181,Debit Card,Completed,338.5,190
ORD0001491,1/28/2022,20220128,CUS02854,2,EMP0044,InstaPay,Completed,1060,630
ORD0007694,1/28/2022,20220128,CUS00393,2,EMP0041,InstaPay,Completed,322,180
ORD0002503,1/28/2022,20220128,CUS01302,2,EMP0034,Debit Card,Cancelled,651,300
ORD0004293,1/28/2022,20220128,CUS00024,1,No_Employee_id,Debit Card,Completed,787.5,430
ORD0003114,1/28/2022,20220128,CUS01851,5,EMP0095,Credit Card,Completed,1753,870
ORD0002371,1/28/2022,20220128,CUS01063,3,EMP0061,Credit Card,Completed,2106,1050
ORD0009395,1/28/2022,20220128,CUS00331,11,No_Employee_id,InstaPay,Completed,192,120
ORD0009202,1/28/2022,20220128,CUS00911,11,EMP0173,Vodafone Cash,Completed,442,240
ORD0006792,1/29/2022,20220129,CUS02109,5,EMP0106,Vodafone Cash,Completed,2415.5,1250
ORD0008271,1/29/2022,20220129,CUS01448,2,No_Employee_id,InstaPay,Completed,951,490
ORD0011354,1/29/2022,20220129,CUS00014,3,EMP0063,Credit Card,Completed,369.5,200
ORD0009510,1/29/2022,20220129,CUS02667,12,No_Employee_id,Cash,Completed,220,110
ORD0002026,1/29/2022,20220129,CUS00699,5,EMP0104,Credit Card,Completed,600,280
ORD0010038,1/29/2022,20220129,CUS02549,4,EMP0089,Cash,Completed,120,60
ORD0004052,1/29/2022,20220129,CUS02396,5,EMP0108,Debit Card,Returned,3742,2010
ORD0003050,1/29/2022,20220129,CUS01988,14,EMP0199,Cash,Returned,954,480
ORD0005747,1/29/2022,20220129,CUS00347,2,EMP0039,Vodafone Cash,Completed,826.5,420
ORD0007620,1/30/2022,20220130,CUS00487,2,EMP0042,Debit Card,Completed,1809,1110
ORD0004263,1/30/2022,20220130,CUS02349,7,EMP0128,Fawry,Completed,2511,1340
ORD0006593,1/30/2022,20220130,CUS00181,9,EMP0147,Cash,Completed,68,40
ORD0009985,1/30/2022,20220130,CUS02038,3,EMP0070,Debit Card,Completed,16072,12840
ORD0005520,1/30/2022,20220130,CUS01800,12,EMP0174,InstaPay,Completed,576,300
ORD0011493,1/30/2022,20220130,CUS01536,2,EMP0032,Debit Card,Completed,25365,26520
ORD0005438,1/30/2022,20220130,CUS01602,1,EMP0016,Debit Card,Returned,208,130
ORD0002164,1/30/2022,20220130,CUS00767,4,EMP0081,Fawry,Returned,2598,1290
ORD0010156,1/30/2022,20220130,CUS02338,1,EMP0004,InstaPay,Completed,22440,21200
ORD0004416,1/30/2022,20220130,CUS02606,5,EMP0107,InstaPay,Completed,315,170
ORD0011490,1/30/2022,20220130,CUS02809,3,EMP0067,Vodafone Cash,Completed,2284.5,1310
ORD0007882,1/30/2022,20220130,CUS02499,1,EMP0028,InstaPay,Completed,26700,21300
ORD0002638,1/30/2022,20220130,CUS01055,11,EMP0172,Debit Card,Completed,433.5,250
ORD0008584,1/30/2022,20220130,CUS01706,9,EMP0151,InstaPay,Completed,352,220
ORD0009713,1/30/2022,20220130,CUS01325,7,EMP0134,Debit Card,Completed,1166,610
ORD0009354,1/31/2022,20220131,CUS00586,3,EMP0078,Fawry,Completed,313.5,160
ORD0002788,1/31/2022,20220131,CUS02596,11,EMP0164,InstaPay,Completed,770.5,410
ORD0006271,1/31/2022,20220131,CUS02994,3,EMP0059,Debit Card,Completed,189,100
ORD0004916,1/31/2022,20220131,CUS02857,2,EMP0048,Fawry,Completed,566,320
ORD0000129,1/31/2022,20220131,CUS02776,14,EMP0194,Vodafone Cash,Completed,350,170
ORD0009773,1/31/2022,20220131,CUS02788,2,EMP0031,Fawry,Completed,90,40
ORD0008524,1/31/2022,20220131,CUS02234,1,EMP0009,Credit Card,Completed,4552,3760
ORD0009576,1/31/2022,20220131,CUS02562,3,EMP0062,Debit Card,Cancelled,300,140
ORD0005225,1/31/2022,20220131,CUS00346,3,EMP0063,Fawry,Completed,748,400
ORD0004622,2/1/2022,20220201,CUS02208,6,EMP0117,Debit Card,Completed,20200,16200
ORD0001581,2/1/2022,20220201,CUS00350,14,EMP0203,Cash,Completed,170,100
ORD0000199,2/1/2022,20220201,CUS00963,1,EMP0028,Vodafone Cash,Completed,5700,4030
ORD0006924,2/1/2022,20220201,CUS00936,6,EMP0114,Credit Card,Completed,14365,11980
ORD0008722,2/1/2022,20220201,CUS00686,12,EMP0176,Credit Card,Completed,343,170
ORD0005507,2/1/2022,20220201,CUS02288,1,EMP0010,Fawry,Completed,557,290
ORD0011137,2/1/2022,20220201,CUS02738,3,EMP0071,Credit Card,Completed,2840,1380
ORD0000750,2/1/2022,20220201,CUS00793,12,EMP0174,Cash,Completed,15661.5,14400
ORD0002694,2/1/2022,20220201,CUS02093,6,EMP0123,Vodafone Cash,Completed,324,160
ORD0003485,2/2/2022,20220202,CUS00331,2,EMP0049,InstaPay,Completed,5451.5,4180
ORD0008802,2/2/2022,20220202,CUS00285,3,EMP0065,Vodafone Cash,Completed,324,160
ORD0000134,2/2/2022,20220202,CUS00965,5,EMP0109,InstaPay,Completed,1510,740
ORD0000523,2/2/2022,20220202,CUS02391,3,EMP0056,Fawry,Returned,2692,1360
ORD0000149,2/2/2022,20220202,CUS00403,10,EMP0152,Debit Card,Completed,1660,900
ORD0008289,2/2/2022,20220202,CUS02680,4,EMP0091,Debit Card,Completed,1996.5,1090
ORD0008477,2/2/2022,20220202,CUS02298,6,EMP0124,Fawry,Returned,350,170
ORD0010874,2/2/2022,20220202,CUS00055,12,EMP0181,Cash,Completed,1330,830
ORD0009031,2/2/2022,20220202,CUS01223,5,EMP0111,Debit Card,Completed,486,250
ORD0008306,2/2/2022,20220202,CUS01392,1,EMP0023,Vodafone Cash,Completed,160,80
ORD0007517,2/2/2022,20220202,CUS02040,6,EMP0114,Debit Card,Completed,126,80
ORD0003665,2/2/2022,20220202,CUS02336,13,EMP0190,InstaPay,Completed,160,70
ORD0004886,2/3/2022,20220203,CUS02530,11,EMP0171,Debit Card,Completed,356,180
ORD0007635,2/3/2022,20220203,CUS01936,3,EMP0060,Credit Card,Completed,1023,500
ORD0010032,2/3/2022,20220203,CUS01372,3,EMP0078,InstaPay,Completed,3696.5,2010
ORD0010882,2/3/2022,20220203,CUS01774,4,EMP0082,Vodafone Cash,Completed,2079,1070
ORD0001405,2/3/2022,20220203,CUS02325,15,EMP0213,Fawry,Completed,5200,5200
ORD0003825,2/3/2022,20220203,CUS00093,2,EMP0050,Debit Card,Completed,5377,4580
ORD0006829,2/3/2022,20220203,CUS02269,10,EMP0160,Vodafone Cash,Completed,72,40
ORD0008057,2/4/2022,20220204,CUS00415,6,EMP0121,Vodafone Cash,Completed,1626.5,820
ORD0005727,2/4/2022,20220204,CUS02544,4,EMP0088,Cash,Completed,364,250
ORD0005716,2/4/2022,20220204,CUS01623,12,EMP0177,Credit Card,Completed,184,110
ORD0009158,2/4/2022,20220204,CUS02466,1,EMP0027,Fawry,Completed,1134,620
ORD0011714,2/4/2022,20220204,CUS02378,3,EMP0073,Vodafone Cash,Cancelled,567,300
ORD0008145,2/4/2022,20220204,CUS02485,1,EMP0015,Cash,Completed,13734,10790
ORD0011008,2/4/2022,20220204,CUS01719,6,EMP0123,Cash,Completed,1198.5,690
ORD0000639,2/4/2022,20220204,CUS01304,3,EMP0072,Fawry,Completed,950,550
ORD0010641,2/5/2022,20220205,CUS01456,5,EMP0102,Cash,Returned,8214,6460
ORD0006865,2/5/2022,20220205,CUS01737,8,EMP0141,Cash,Completed,2036.5,1040
ORD0007233,2/5/2022,20220205,CUS02956,12,EMP0179,Cash,Completed,15797,12380
ORD0006460,2/5/2022,20220205,CUS02585,3,EMP0063,Credit Card,Completed,229.5,120
ORD0006831,2/5/2022,20220205,CUS02546,4,EMP0088,Debit Card,Completed,460,220
ORD0011502,2/5/2022,20220205,CUS02808,13,EMP0193,Cash,Cancelled,931,480
ORD0002153,2/5/2022,20220205,CUS00994,13,EMP0189,InstaPay,Completed,582,330
ORD0003286,2/5/2022,20220205,CUS01752,6,EMP0125,Cash,Returned,280,130
ORD0000058,2/5/2022,20220205,CUS01645,1,EMP0013,Debit Card,Completed,180,80
ORD0006242,2/6/2022,20220206,CUS01933,8,EMP0140,Cash,Completed,1627.5,900
ORD0005220,2/6/2022,20220206,CUS01031,9,EMP0148,Vodafone Cash,Completed,140,70
ORD0003055,2/6/2022,20220206,CUS01014,12,EMP0177,Cash,Completed,560.5,290
ORD0009951,2/6/2022,20220206,CUS02530,4,EMP0088,Fawry,Completed,19920,15540
ORD0011014,2/6/2022,20220206,CUS01411,10,EMP0163,Credit Card,Completed,26639.5,21780
ORD0005542,2/6/2022,20220206,CUS00755,8,No_Employee_id,Cash,Completed,275.5,140
ORD0001858,2/6/2022,20220206,CUS01560,14,EMP0194,Cash,Cancelled,243,120
ORD0008545,2/6/2022,20220206,CUS00141,4,EMP0087,Vodafone Cash,Completed,240,120
ORD0008389,2/6/2022,20220206,CUS01628,15,EMP0211,InstaPay,Completed,1510,740
ORD0008142,2/7/2022,20220207,CUS02883,14,EMP0201,Vodafone Cash,Completed,1175.5,630
ORD0006962,2/7/2022,20220207,CUS02472,6,EMP0119,Cash,Completed,2160,1050
ORD0010166,2/7/2022,20220207,CUS00992,1,EMP0019,Debit Card,Completed,731,380
ORD0010892,2/7/2022,20220207,CUS00773,11,EMP0170,Fawry,Completed,486,240
ORD0008383,2/7/2022,20220207,CUS00229,6,EMP0113,Vodafone Cash,Completed,1190,550
ORD0007494,2/7/2022,20220207,CUS00289,1,EMP0001,Cash,Completed,980,610
ORD0008344,2/7/2022,20220207,CUS02606,12,EMP0177,Fawry,Completed,602.5,300
ORD0009940,2/7/2022,20220207,CUS01334,3,EMP0073,Cash,Completed,2786,1450
ORD0007450,2/7/2022,20220207,CUS02966,15,EMP0215,Debit Card,Completed,1417,770
ORD0010794,2/7/2022,20220207,CUS01979,10,EMP0152,Credit Card,Completed,4132,2670
ORD0011468,2/8/2022,20220208,CUS01741,13,EMP0193,Fawry,Completed,1404,750
ORD0001785,2/8/2022,20220208,CUS01773,4,EMP0091,Debit Card,Completed,199.5,100
ORD0006686,2/8/2022,20220208,CUS02134,4,EMP0089,Cash,Completed,777,380
ORD0007129,2/8/2022,20220208,CUS01692,6,EMP0121,Debit Card,Returned,180,80
ORD0007127,2/8/2022,20220208,CUS02751,5,EMP0101,Debit Card,Completed,1488,920
ORD0003764,2/8/2022,20220208,CUS00021,3,EMP0075,Debit Card,Completed,14656.5,11350
ORD0001984,2/8/2022,20220208,CUS02977,11,EMP0173,Fawry,Completed,310,140
ORD0004882,2/8/2022,20220208,CUS02280,4,EMP0093,Credit Card,Completed,5760,5280
ORD0007702,2/8/2022,20220208,CUS02159,4,EMP0085,Fawry,Completed,2782.5,1440
ORD0007263,2/8/2022,20220208,CUS01258,7,EMP0129,InstaPay,Completed,980,480
ORD0000673,2/8/2022,20220208,CUS00041,9,EMP0150,Credit Card,Returned,1290,640
ORD0008831,2/8/2022,20220208,CUS02848,4,No_Employee_id,Credit Card,Completed,11880,10600
ORD0011307,2/8/2022,20220208,CUS01484,2,EMP0038,InstaPay,Completed,2839,1430
ORD0006925,2/9/2022,20220209,CUS02878,5,EMP0107,Fawry,Completed,32175,26420
ORD0009336,2/9/2022,20220209,CUS02768,1,EMP0023,Debit Card,Completed,878,470
ORD0005013,2/9/2022,20220209,CUS02133,7,EMP0134,InstaPay,Completed,10900,8500
ORD0003025,2/9/2022,20220209,CUS02723,1,EMP0018,Cash,Completed,630.5,300
ORD0007074,2/9/2022,20220209,CUS01590,3,No_Employee_id,InstaPay,Completed,696,340
ORD0006181,2/9/2022,20220209,CUS01900,4,EMP0091,Debit Card,Completed,1144.5,650
ORD0011080,2/9/2022,20220209,CUS02446,6,EMP0120,Cash,Completed,12124,11760
ORD0004720,2/9/2022,20220209,CUS01027,15,EMP0206,InstaPay,Completed,1040,520
ORD0001949,2/9/2022,20220209,CUS00369,11,EMP0170,Cash,Completed,480,230
ORD0006327,2/9/2022,20220209,CUS02450,10,EMP0156,Vodafone Cash,Completed,1666,910
ORD0008958,2/9/2022,20220209,CUS00301,14,EMP0199,Credit Card,Completed,687,350
ORD0010437,2/9/2022,20220209,CUS02265,3,EMP0075,Fawry,Returned,190,100
ORD0007519,2/9/2022,20220209,CUS00285,9,EMP0149,Vodafone Cash,Completed,540,300
ORD0007864,2/9/2022,20220209,CUS02275,5,EMP0100,Credit Card,Completed,16650,14800
ORD0002668,2/10/2022,20220210,CUS01669,11,EMP0170,Cash,Completed,983,510
ORD0008390,2/10/2022,20220210,CUS01968,4,EMP0083,Fawry,Completed,1572,770
ORD0006376,2/10/2022,20220210,CUS02836,2,EMP0047,Debit Card,Completed,640,320
ORD0006201,2/10/2022,20220210,CUS01119,14,EMP0194,InstaPay,Completed,1284,620
ORD0000603,2/10/2022,20220210,CUS00777,2,EMP0036,Credit Card,Completed,340,160
ORD0000514,2/10/2022,20220210,CUS00862,11,EMP0173,InstaPay,Returned,54634,48070
ORD0003585,2/10/2022,20220210,CUS02820,7,EMP0132,Fawry,Completed,270,130
ORD0008424,2/11/2022,20220211,CUS02287,5,EMP0108,Debit Card,Returned,804,380
ORD0003246,2/11/2022,20220211,CUS01463,6,EMP0116,InstaPay,Completed,600,300
ORD0005298,2/11/2022,20220211,CUS02210,7,EMP0127,Fawry,Completed,1008,690
ORD0007997,2/11/2022,20220211,CUS01219,13,EMP0192,Credit Card,Completed,1515,760
ORD0011523,2/11/2022,20220211,CUS00516,12,No_Employee_id,InstaPay,Completed,560.5,290
ORD0011118,2/11/2022,20220211,CUS01795,1,No_Employee_id,Debit Card,Completed,714,380
ORD0000990,2/11/2022,20220211,CUS01379,12,EMP0177,Credit Card,Completed,874,460
ORD0008319,2/12/2022,20220212,CUS01566,3,EMP0063,Credit Card,Completed,474,230
ORD0003592,2/12/2022,20220212,CUS01271,3,EMP0078,Credit Card,Completed,351.5,180
ORD0002742,2/12/2022,20220212,CUS02030,6,EMP0114,Credit Card,Completed,822,420
ORD0011845,2/12/2022,20220212,CUS00503,11,EMP0169,Vodafone Cash,Returned,741,390
ORD0003384,2/12/2022,20220212,CUS00736,2,EMP0049,Credit Card,Completed,420,190
ORD0000721,2/12/2022,20220212,CUS02851,3,EMP0068,Credit Card,Completed,2160,1050
ORD0006188,2/12/2022,20220212,CUS01467,1,EMP0009,Debit Card,Completed,1653,820
ORD0006031,2/12/2022,20220212,CUS00846,3,EMP0076,Fawry,Completed,142.5,70
ORD0004770,2/12/2022,20220212,CUS01640,9,EMP0147,Vodafone Cash,Cancelled,127.5,70
ORD0005318,2/12/2022,20220212,CUS02034,10,EMP0158,Vodafone Cash,Completed,117,60
ORD0001869,2/12/2022,20220212,CUS00925,6,EMP0120,Debit Card,Completed,240,140
ORD0003823,2/13/2022,20220213,CUS00729,15,EMP0211,InstaPay,Completed,1560,780
ORD0000274,2/13/2022,20220213,CUS01245,5,EMP0108,Vodafone Cash,Completed,1224,720
ORD0010847,2/13/2022,20220213,CUS02618,8,EMP0141,Vodafone Cash,Cancelled,3542,1800
ORD0011739,2/13/2022,20220213,CUS00580,12,EMP0183,Credit Card,Returned,800,400
ORD0008039,2/13/2022,20220213,CUS01681,13,EMP0192,InstaPay,Completed,17630,17500
ORD0001586,2/13/2022,20220213,CUS02154,14,EMP0196,Credit Card,Completed,510,280
ORD0008316,2/13/2022,20220213,CUS01660,10,EMP0156,Debit Card,Returned,8000,6400
ORD0004344,2/13/2022,20220213,CUS00738,5,EMP0111,Credit Card,Completed,2248,1190
ORD0009272,2/13/2022,20220213,CUS01045,1,EMP0023,Vodafone Cash,Completed,108,60
ORD0009774,2/14/2022,20220214,CUS01059,3,EMP0067,Cash,Completed,1142,670
ORD0001751,2/14/2022,20220214,CUS02837,3,No_Employee_id,Debit Card,Completed,18499,14860
ORD0005589,2/14/2022,20220214,CUS01786,5,EMP0110,Credit Card,Completed,720,350
ORD0008956,2/14/2022,20220214,CUS02545,12,EMP0174,Cash,Completed,180,80
ORD0002268,2/14/2022,20220214,CUS02883,4,EMP0087,Debit Card,Completed,951,540
ORD0001149,2/14/2022,20220214,CUS00972,9,EMP0150,InstaPay,Completed,1462,840
ORD0005133,2/14/2022,20220214,CUS00609,15,EMP0213,Debit Card,Completed,1080.5,570
ORD0001892,2/14/2022,20220214,CUS01714,1,EMP0002,Fawry,Completed,20400,19200
ORD0004072,2/14/2022,20220214,CUS00698,4,EMP0088,Fawry,Completed,2819,1480
ORD0009615,2/14/2022,20220214,CUS00425,13,EMP0189,Vodafone Cash,Completed,240,120
ORD0011309,2/15/2022,20220215,CUS02809,2,EMP0052,Cash,Completed,593,290
ORD0011675,2/15/2022,20220215,CUS01648,2,EMP0033,Vodafone Cash,Completed,56700,50300
ORD0000241,2/15/2022,20220215,CUS02408,4,EMP0086,Cash,Returned,410,190
ORD0009084,2/15/2022,20220215,CUS02730,2,EMP0040,Debit Card,Completed,28872,31360
ORD0006930,2/15/2022,20220215,CUS02115,13,EMP0193,Credit Card,Completed,1320,810
ORD0005387,2/15/2022,20220215,CUS00539,15,EMP0209,InstaPay,Completed,1008.5,500
ORD0007340,2/15/2022,20220215,CUS02775,12,EMP0176,Debit Card,Completed,1071,620
ORD0011765,2/15/2022,20220215,CUS00020,13,EMP0187,Fawry,Completed,160,70
ORD0010963,2/15/2022,20220215,CUS01681,14,EMP0194,InstaPay,Completed,23481.5,21530
ORD0011004,2/15/2022,20220215,CUS01475,5,EMP0106,Fawry,Completed,960,820
ORD0011323,2/15/2022,20220215,CUS01920,7,EMP0131,Credit Card,Completed,285,140
ORD0008124,2/15/2022,20220215,CUS00837,7,EMP0127,InstaPay,Completed,1371,660
ORD0005665,2/16/2022,20220216,CUS02647,5,EMP0102,Credit Card,Completed,190,90
ORD0008699,2/16/2022,20220216,CUS02056,13,EMP0188,InstaPay,Cancelled,48325.5,48030
ORD0006476,2/16/2022,20220216,CUS00463,11,EMP0169,Fawry,Completed,10620,9400
ORD0007230,2/16/2022,20220216,CUS00957,2,EMP0049,Fawry,Completed,1341,680
ORD0011244,2/16/2022,20220216,CUS01302,4,EMP0088,Debit Card,Completed,544,280
ORD0000333,2/16/2022,20220216,CUS01862,2,EMP0037,Vodafone Cash,Completed,16160,16200
ORD0006310,2/16/2022,20220216,CUS00238,3,EMP0070,Debit Card,Completed,405,210
ORD0009490,2/16/2022,20220216,CUS02318,11,EMP0166,InstaPay,Completed,1320,880
ORD0008309,2/16/2022,20220216,CUS00890,8,EMP0139,Vodafone Cash,Completed,712,360
ORD0011669,2/16/2022,20220216,CUS00676,7,No_Employee_id,Credit Card,Completed,3621.5,1870
ORD0011578,2/17/2022,20220217,CUS01904,5,EMP0105,Debit Card,Completed,5946.5,4430
ORD0007039,2/17/2022,20220217,CUS02658,6,EMP0125,Debit Card,Completed,1660,820
ORD0001162,2/17/2022,20220217,CUS02610,1,EMP0014,Fawry,Completed,187,100
ORD0010952,2/17/2022,20220217,CUS01385,10,EMP0156,Fawry,Completed,655,360
ORD0006910,2/17/2022,20220217,CUS02518,1,EMP0028,Credit Card,Completed,2000,1000
ORD0008512,2/17/2022,20220217,CUS02123,6,EMP0115,InstaPay,Completed,22440,21000
ORD0001407,2/17/2022,20220217,CUS01143,14,EMP0199,Credit Card,Returned,270,130
ORD0000410,2/17/2022,20220217,CUS02005,1,No_Employee_id,Fawry,Returned,33952.5,29950
ORD0006620,2/17/2022,20220217,CUS02881,2,EMP0051,Debit Card,Completed,247,130
ORD0004874,2/17/2022,20220217,CUS01287,13,EMP0188,Vodafone Cash,Completed,19519,15770
ORD0006539,2/17/2022,20220217,CUS02874,1,EMP0028,Credit Card,Completed,150,70
ORD0011062,2/17/2022,20220217,CUS00112,14,EMP0200,Fawry,Completed,810,400
ORD0004773,2/17/2022,20220217,CUS01288,2,EMP0032,Debit Card,Completed,414,220
ORD0000802,2/17/2022,20220217,CUS02711,14,EMP0196,Cash,Completed,14392,13180
ORD0003051,2/17/2022,20220217,CUS02644,5,EMP0107,Credit Card,Returned,682,410
ORD0000754,2/17/2022,20220217,CUS01812,8,EMP0142,Credit Card,Completed,5600,4500
ORD0011204,2/17/2022,20220217,CUS00482,11,EMP0164,Cash,Completed,1040,480
ORD0006442,2/18/2022,20220218,CUS01275,1,EMP0005,Cash,Completed,37110,29640
ORD0011193,2/18/2022,20220218,CUS02536,5,EMP0099,Fawry,Completed,932,460
ORD0003800,2/18/2022,20220218,CUS02430,5,EMP0099,InstaPay,Completed,26252,20940
ORD0010567,2/18/2022,20220218,CUS02151,2,EMP0029,InstaPay,Completed,4440,3460
ORD0007429,2/18/2022,20220218,CUS00016,1,No_Employee_id,Fawry,Completed,260,120
ORD0002844,2/18/2022,20220218,CUS00743,1,No_Employee_id,Cash,Completed,720,360
ORD0004717,2/18/2022,20220218,CUS01512,2,EMP0041,Debit Card,Completed,130,60
ORD0005299,2/18/2022,20220218,CUS01292,1,EMP0021,InstaPay,Completed,8016,6070
ORD0004899,2/18/2022,20220218,CUS02110,2,EMP0052,Debit Card,Completed,1106.5,570
ORD0011077,2/19/2022,20220219,CUS01774,6,EMP0119,Fawry,Completed,6743,5350
ORD0002549,2/19/2022,20220219,CUS01297,2,EMP0047,Cash,Returned,612,310
ORD0011707,2/19/2022,20220219,CUS02106,5,EMP0104,Credit Card,Completed,2587,1330
ORD0002619,2/19/2022,20220219,CUS01247,5,EMP0108,Credit Card,Returned,171,80
ORD0003687,2/19/2022,20220219,CUS00726,3,EMP0067,Vodafone Cash,Completed,6960,5180
ORD0006670,2/19/2022,20220219,CUS01252,10,EMP0162,Debit Card,Returned,740,360
ORD0005300,2/19/2022,20220219,CUS02179,11,EMP0167,Cash,Completed,1200,560
ORD0010013,2/19/2022,20220219,CUS02345,9,EMP0146,Vodafone Cash,Returned,190,90
ORD0005457,2/19/2022,20220219,CUS01540,7,EMP0127,InstaPay,Completed,1280,620
ORD0007989,2/19/2022,20220219,CUS00312,12,EMP0177,Vodafone Cash,Completed,876,460
ORD0010828,2/19/2022,20220219,CUS01913,1,EMP0009,Credit Card,Completed,378,210
ORD0006564,2/19/2022,20220219,CUS02381,5,EMP0098,Credit Card,Completed,2396,1210
ORD0011597,2/19/2022,20220219,CUS02268,14,EMP0196,Cash,Completed,1720,820
ORD0001493,2/19/2022,20220219,CUS02185,6,No_Employee_id,Cash,Completed,2935.5,1540
ORD0005875,2/19/2022,20220219,CUS00209,13,EMP0189,Credit Card,Completed,90,40
ORD0005197,2/20/2022,20220220,CUS01150,8,EMP0143,Vodafone Cash,Cancelled,1377,710
ORD0001977,2/20/2022,20220220,CUS00145,1,EMP0028,Vodafone Cash,Completed,1864.5,930
ORD0001781,2/20/2022,20220220,CUS01567,1,EMP0014,Cash,Completed,233.5,130
ORD0007457,2/20/2022,20220220,CUS02595,2,EMP0046,Fawry,Completed,828,440
ORD0004129,2/20/2022,20220220,CUS01809,3,EMP0066,Credit Card,Completed,28236,23760
ORD0002014,2/20/2022,20220220,CUS00855,7,EMP0132,Cash,Completed,31667,24820
ORD0011114,2/20/2022,20220220,CUS00242,5,EMP0099,Fawry,Completed,1167,750
ORD0005080,2/20/2022,20220220,CUS00044,5,EMP0097,InstaPay,Completed,2936,1660
ORD0004214,2/20/2022,20220220,CUS02221,5,EMP0095,Debit Card,Completed,30632.5,24470
ORD0005676,2/20/2022,20220220,CUS00120,3,EMP0063,Vodafone Cash,Completed,1330,740
ORD0002739,2/21/2022,20220221,CUS00457,1,EMP0022,Cash,Completed,1504,760
ORD0001230,2/21/2022,20220221,CUS01971,2,EMP0030,Credit Card,Completed,2157,1160
ORD0004309,2/21/2022,20220221,CUS00952,10,EMP0159,Fawry,Completed,2143,1280
ORD0003189,2/21/2022,20220221,CUS02078,1,EMP0005,InstaPay,Completed,2010,1150
ORD0005669,2/21/2022,20220221,CUS02019,2,EMP0054,Fawry,Completed,126,70
ORD0004421,2/21/2022,20220221,CUS00173,2,EMP0031,Credit Card,Completed,190,90
ORD0004010,2/21/2022,20220221,CUS01462,2,EMP0034,Fawry,Completed,144,70
ORD0002768,2/21/2022,20220221,CUS01304,1,EMP0004,Credit Card,Completed,15609,12960
ORD0009518,2/21/2022,20220221,CUS00214,15,EMP0210,Fawry,Completed,196,140
ORD0001470,2/21/2022,20220221,CUS02695,12,EMP0176,InstaPay,Returned,2857,1390
ORD0000582,2/22/2022,20220222,CUS01412,11,EMP0166,Fawry,Completed,15388.5,12870
ORD0002392,2/22/2022,20220222,CUS00561,6,EMP0119,Credit Card,Completed,1278,670
ORD0010026,2/22/2022,20220222,CUS01739,1,EMP0013,Fawry,Completed,1386,690
ORD0005498,2/22/2022,20220222,CUS01806,6,EMP0116,Credit Card,Completed,14000,11200
ORD0004864,2/22/2022,20220222,CUS00681,7,EMP0131,InstaPay,Completed,549,300
ORD0007724,2/22/2022,20220222,CUS00067,12,EMP0178,Vodafone Cash,Cancelled,61560,48550
